species,lon,lat
Egernia cunninghami,148.1498383,-35.73125572
Egernia cunninghami,145.15,-36.67
Egernia cunninghami,145.018403,-35.37920236
Egernia cunninghami,153.0811,-27.33417
Egernia cunninghami,152.9568635,-30.86539907
Egernia cunninghami,151.7771175,-31.53448909
Egernia cunninghami,149.4187994,-28.60143516
Egernia cunninghami,145.5,-35.84
Egernia cunninghami,150.1653123,-31.02164189
Egernia cunninghami,144.4453,-38.19611
Egernia cunninghami,148.1803,-29.90528
Egernia cunninghami,145.1476966,-35.80313163
Egernia cunninghami,151.9733,-27.11667
Egernia cunninghami,151.3912909,-33.52194204
Egernia cunninghami,152.507301,-31.67287935
Egernia cunninghami,138.7708,-34.27528
Egernia cunninghami,147.3544,-33.88111
Egernia cunninghami,152.6622951,-29.6162581
Egernia cunninghami,145.1,-36.67
Egernia cunninghami,142.89,-38.55
Egernia cunninghami,147.59,-37.84
Egernia cunninghami,145.59,-36.92
Egernia cunninghami,139.91788,-34.45051
Egernia cunninghami,152.9,-27.1
Egernia cunninghami,153.040736,-30.32572725
Egernia cunninghami,142.05,-37.39
Egernia cunninghami,150.2306834,-35.4383416
Egernia cunninghami,148.8889,-36.69917
Egernia cunninghami,146.6456,-32.19167
Egernia cunninghami,149.7317556,-35.2944102
Egernia cunninghami,141.15,-36.88
Egernia cunninghami,144.9,-37.79
Egernia cunninghami,152.3392,-27.1491
Egernia cunninghami,151.2395471,-32.9431564
Egernia cunninghami,145.4346367,-38.14849053
Egernia cunninghami,146.91,-38.29
Egernia cunninghami,149.2,-34.44167
Egernia cunninghami,149.0678946,-36.41511466
Egernia cunninghami,146.3197782,-33.76957464
Egernia cunninghami,145.5,-37.77
Egernia cunninghami,148.8804293,-35.79701278
Egernia cunninghami,144.0986,-36.83445
Egernia cunninghami,150.7409298,-32.03033803
Egernia cunninghami,147.1,-37.42
Egernia cunninghami,150.1922798,-35.3980662
Egernia cunninghami,142.1,-34.5
Egernia cunninghami,142.0439,-37.73306
Egernia cunninghami,143.68388,-37.22472
Egernia cunninghami,146.4,-36.25
Egernia cunninghami,150.7178285,-33.73176075
Egernia cunninghami,152.8335008,-28.4951264
Egernia cunninghami,138.63514,-35.02616
Egernia cunninghami,150.8694,-34.525
Egernia cunninghami,141.0013485,-37.16519469
Egernia cunninghami,138.3013466,-33.14853798
Egernia cunninghami,153.56,-28.83
Egernia cunninghami,150.1940774,-33.52494209
Egernia cunninghami,149.8690901,-36.06822089
Egernia cunninghami,144.06168,-37.08639
Egernia cunninghami,144.1169,-35.88
Egernia cunninghami,151.2615821,-33.54724263
Egernia cunninghami,141.57,-37.39
Egernia cunninghami,152.926111,-27.51916666
Egernia cunninghami,141.21,-34.72
Egernia cunninghami,152.6782539,-28.67660291
Egernia cunninghami,141.0742,-34.70139
Egernia cunninghami,151.6403078,-32.93831725
Egernia cunninghami,150.24,-35.65611
Egernia cunninghami,142.5013344,-37.49851238
Egernia cunninghami,149.855402,-37.17329908
Egernia cunninghami,147.2188298,-35.83348623
Egernia cunninghami,150.5804702,-32.78377708
Egernia cunninghami,149.1233,-35.30944
Egernia cunninghami,148.42,-37.6
Egernia cunninghami,149.853,-33.52016
Egernia cunninghami,150.75,-33.55
Egernia cunninghami,152.1153269,-31.52035133
Egernia cunninghami,147.1201782,-35.09017122
Egernia cunninghami,152.1823147,-31.2041159
Egernia cunninghami,149.3048027,-26.61290791
Egernia cunninghami,147.243608,-31.58716099
Egernia cunninghami,144.0614,-36.92361
Egernia cunninghami,153.3672,-29.22028
Egernia cunninghami,143.77,-38.41
Egernia cunninghami,152.5463308,-26.14862695
Egernia cunninghami,149.8303012,-33.44150182
Egernia cunninghami,151.0174092,-32.36311044
Egernia cunninghami,152.3687328,-29.98248572
Egernia cunninghami,148.4682139,-36.72726305
Egernia cunninghami,150.4291589,-27.96341581
Egernia cunninghami,152.4927865,-28.61242715
Egernia cunninghami,152.659722,-26.772778
Egernia cunninghami,143.6652832,-34.56306076
Egernia cunninghami,143.0896782,-38.53584915
Egernia cunninghami,141.12,-37.63
Egernia cunninghami,148.51083,-33.81222
Egernia cunninghami,152.8760666,-27.22673887
Egernia cunninghami,145.49783,-35.73966
Egernia cunninghami,146.2,-36.64
Egernia cunninghami,143.9747,-36.99667
Egernia cunninghami,152.3790337,-30.81542603
Egernia cunninghami,149.6092542,-37.02307715
Egernia cunninghami,151.3441112,-33.03134786
Egernia cunninghami,145.71916,-34.91361
Egernia cunninghami,149.3188856,-36.00508951
Egernia cunninghami,143.65,-36.73
Egernia cunninghami,143.577,-37.26167
Egernia cunninghami,142.83,-37.98
Egernia cunninghami,145.82,-36.84
Egernia cunninghami,144.9697,-36.92833
Egernia cunninghami,151.2459125,-26.51940752
Egernia cunninghami,146.5678,-35.62889
Egernia cunninghami,144.49,-37.66
Egernia cunninghami,149.4496804,-36.60199851
Egernia cunninghami,152.29,-30.85
Egernia cunninghami,150.4575,-25.98583
Egernia cunninghami,153,-30.55
Egernia cunninghami,138.4275,-32.94083
Egernia cunninghami,143.7295399,-34.43096466
Egernia cunninghami,151.1139,-31.06278
Egernia cunninghami,149.3697205,-35.25388718
Egernia cunninghami,149.68,-36.77
Egernia cunninghami,138.2997131,-33.12110901
Egernia cunninghami,147.28,-36.76
Egernia cunninghami,146.5,-38.33
Egernia cunninghami,153.0594,-27.44333
Egernia cunninghami,148.15,-36.79
Egernia cunninghami,141.7425,-34.70861
Egernia cunninghami,153.41582,-28.15506668
Egernia cunninghami,146.05,-37.18
Egernia cunninghami,150.3246754,-23.49009019
Egernia cunninghami,150.8068988,-34.77163471
Egernia cunninghami,149.1012048,-35.23177579
Egernia cunninghami,148.9,-35.53
Egernia cunninghami,152.3510779,-27.51090849
Egernia cunninghami,150.4249335,-35.38612873
Egernia cunninghami,151.2343376,-33.74470241
Egernia cunninghami,151.2036012,-32.93561019
Egernia cunninghami,145.48,-37.61
Egernia cunninghami,148.9387936,-31.25394055
Egernia cunninghami,153.3317,-28.74778
Egernia cunninghami,149.9499496,-32.25383607
Egernia cunninghami,152.6786,-27.705
Egernia cunninghami,153.456588,-28.923656
Egernia cunninghami,150.5584648,-32.24696668
Egernia cunninghami,145.24,-37.13
Egernia cunninghami,149.7844703,-30.03176426
Egernia cunninghami,153.212444,-27.93797745
Egernia cunninghami,147.5281,-31.1775
Egernia cunninghami,145.64,-36.9
Egernia cunninghami,145.2743502,-34.80699157
Egernia cunninghami,152.0128,-27.40639
Egernia cunninghami,144.2456,-36.75555
Egernia cunninghami,151.9931,-28.55222
Egernia cunninghami,151.3369,-24.00444
Egernia cunninghami,153.5678,-28.85472
Egernia cunninghami,146.7,-37.05
Egernia cunninghami,149.5517969,-32.03092938
Egernia cunninghami,152.2294,-26.01333
Egernia cunninghami,141.17,-37.42
Egernia cunninghami,139.0811,-35.115
Egernia cunninghami,151.8889,-31.765
Egernia cunninghami,145.66,-37.62
Egernia cunninghami,150.29,-35.55
Egernia cunninghami,144.34,-37.65
Egernia cunninghami,152.7355,-31.025
Egernia cunninghami,153.1581,-30.22
Egernia cunninghami,150.2662453,-35.35920424
Egernia cunninghami,153.2446561,-28.12060672
Egernia cunninghami,143.57,-38.4
Egernia cunninghami,148.09,-37.69
Egernia cunninghami,148.6597,-35.135
Egernia cunninghami,147.2544727,-35.38076042
Egernia cunninghami,148.7974021,-31.87470307
Egernia cunninghami,138.43566,-34.53885
Egernia cunninghami,151.920798,-27.50034886
Egernia cunninghami,144.71,-37.4
Egernia cunninghami,153.0000487,-28.35486381
Egernia cunninghami,148.871,-35.538
Egernia cunninghami,145.19,-36.77
Egernia cunninghami,152.5719221,-26.18166276
Egernia cunninghami,143.85,-37.4
Egernia cunninghami,150.4070953,-34.85083267
Egernia cunninghami,152.2437246,-31.07158856
Egernia cunninghami,142.69,-34.81
Egernia cunninghami,150.4402197,-32.55389342
Egernia cunninghami,153.1264,-27.96389
Egernia cunninghami,145.27,-36.87
Egernia cunninghami,150.7093504,-33.66088153
Egernia cunninghami,145.11,-37.14
Egernia cunninghami,140.97,-37.82
Egernia cunninghami,141.6928,-35.17139
Egernia cunninghami,147.1,-37.9
Egernia cunninghami,152.3039313,-32.29692478
Egernia cunninghami,149.3998042,-37.11744257
Egernia cunninghami,152.89,-31.37
Egernia cunninghami,150.3042191,-32.04088636
Egernia cunninghami,139.89393,-34.22684
Egernia cunninghami,148.7448528,-26.69738173
Egernia cunninghami,147.6435197,-35.48649093
Egernia cunninghami,144.29,-37.35
Egernia cunninghami,146.33,-37.7
Egernia cunninghami,151.4,-33.11
Egernia cunninghami,152.95,-27.33
Egernia cunninghami,146.9111,-32.77111
Egernia cunninghami,152.4270981,-32.03141274
Egernia cunninghami,146.9,-37.48
Egernia cunninghami,150.5771074,-34.47619589
Egernia cunninghami,151.167608,-33.91560394
Egernia cunninghami,147.12,-37.72
Egernia cunninghami,144.14,-37.88
Egernia cunninghami,150.2375997,-30.77032682
Egernia cunninghami,151.253333,-24.581
Egernia cunninghami,147.83,-36.74
Egernia cunninghami,140.57648,-35.236
Egernia cunninghami,152.8062989,-31.49439261
Egernia cunninghami,153.0324344,-26.75240761
Egernia cunninghami,150.2611589,-35.40092891
Egernia cunninghami,138.4699737,-35.1877084
Egernia cunninghami,153.5939711,-28.72725817
Egernia cunninghami,145.48,-38.14
Egernia cunninghami,143.5353,-37.99055
Egernia cunninghami,145.62,-38.15
Egernia cunninghami,146.36,-36.3
Egernia cunninghami,138.83687,-34.62603
Egernia cunninghami,147.75,-37.3
Egernia cunninghami,147.4602367,-34.28079974
Egernia cunninghami,144.6483,-36.86861
Egernia cunninghami,144.32,-36.89
Egernia cunninghami,150.567752,-26.33174946
Egernia cunninghami,152.8505692,-30.11350649
Egernia cunninghami,148.98,-36.8
Egernia cunninghami,151.3406133,-33.38464743
Egernia cunninghami,152.891667,-27.025556
Egernia cunninghami,145.2564294,-34.70144215
Egernia cunninghami,147.7569846,-35.13634882
Egernia cunninghami,146.32,-37.58
Egernia cunninghami,149.5516801,-37.14959515
Egernia cunninghami,145.7611,-35.76139
Egernia cunninghami,147.1917,-31.07195
Egernia cunninghami,153.5083972,-28.60665614
Egernia cunninghami,150.205017,-31.86123104
Egernia cunninghami,140.05057,-35.51069
Egernia cunninghami,139.0661,-35.24861
Egernia cunninghami,146.55,-38.46
Egernia cunninghami,140.60498,-35.19393
Egernia cunninghami,151.4535411,-33.22963399
Egernia cunninghami,139.51346,-33.94023
Egernia cunninghami,138.90036,-34.87552
Egernia cunninghami,142.63,-36.75
Egernia cunninghami,147.15,-38.05
Egernia cunninghami,152.512408,-31.31361158
Egernia cunninghami,144.3708,-35.82917
Egernia cunninghami,152.4167,-28.3
Egernia cunninghami,150.6817163,-32.36873862
Egernia cunninghami,153.0342909,-30.09589899
Egernia cunninghami,147.2752997,-35.65995796
Egernia cunninghami,139.6703,-34.695
Egernia cunninghami,153.486264,-28.676546
Egernia cunninghami,150.535244,-26.521096
Egernia cunninghami,152.5489,-28.335
Egernia cunninghami,145.4511,-34.66861
Egernia cunninghami,138.5458,-34.74333
Egernia cunninghami,144.37,-38.3
Egernia cunninghami,147.7,-37.51
Egernia cunninghami,152.0595426,-28.83610538
Egernia cunninghami,153.08,-29.09
Egernia cunninghami,138.45941,-35.49242
Egernia cunninghami,150.8836613,-32.63567139
Egernia cunninghami,142.85,-38.49
Egernia cunninghami,150.6957685,-33.68497359
Egernia cunninghami,150.4855194,-34.28841627
Egernia cunninghami,147.43,-37.77
Egernia cunninghami,149.9041196,-36.43993493
Egernia cunninghami,149.3097,-32.78111
Egernia cunninghami,152.6775853,-30.16138491
Egernia cunninghami,141.71,-34.37
Egernia cunninghami,145.6179523,-37.11514791
Egernia cunninghami,146.15,-37.29
Egernia cunninghami,151.19543,-28.60967
Egernia cunninghami,150.8908167,-32.51865226
Egernia cunninghami,151.6167,-25.61667
Egernia cunninghami,145.25,-36.74
Egernia cunninghami,146.89,-38.46
Egernia cunninghami,146.1,-36.23
Egernia cunninghami,146.72,-38.65
Egernia cunninghami,149.4304134,-37.28597347
Egernia cunninghami,150.6658043,-34.34844209
Egernia cunninghami,150.8330926,-32.93912945
Egernia cunninghami,149.4705794,-36.90555486
Egernia cunninghami,146.19,-36.29
Egernia cunninghami,153.3178718,-28.86572233
Egernia cunninghami,143.1013458,-38.62629374
Egernia cunninghami,144.52,-37.07
Egernia cunninghami,148.0656,-36.77028
Egernia cunninghami,151.2314,-29.41528
Egernia cunninghami,144.0439,-34.6292
Egernia cunninghami,149.4859785,-33.52594068
Egernia cunninghami,138.67896,-34.91104
Egernia cunninghami,137.9989,-34.30833
Egernia cunninghami,141.68,-37.04
Egernia cunninghami,151.7699874,-28.55257734
Egernia cunninghami,146.16,-36.56
Egernia cunninghami,148.05,-32.21667
Egernia cunninghami,148.8022,-35.32167
Egernia cunninghami,142.46,-38.39
Egernia cunninghami,142.4,-36.88
Egernia cunninghami,151.75,-30.56
Egernia cunninghami,150.96186,-34.11049
Egernia cunninghami,147.85,-37.91
Egernia cunninghami,152.6990311,-29.66255439
Egernia cunninghami,150.0387361,-35.66748081
Egernia cunninghami,151.0797,-27.25472
Egernia cunninghami,152.1819,-27.20361
Egernia cunninghami,152.0635766,-26.90452344
Egernia cunninghami,139.21713,-33.91652
Egernia cunninghami,147.63,-37.82
Egernia cunninghami,149.9268123,-36.5686984
Egernia cunninghami,152.38306,-27.89528
Egernia cunninghami,150.7033,-34.64778
Egernia cunninghami,151.7,-32.2
Egernia cunninghami,152.6924849,-31.00785489
Egernia cunninghami,152.8267766,-30.06691114
Egernia cunninghami,144.06,-36.97
Egernia cunninghami,146.9932424,-36.00617159
Egernia cunninghami,146.5,-38.61
Egernia cunninghami,152.9984359,-26.40264883
Egernia cunninghami,151.7260694,-30.57064135
Egernia cunninghami,149.6117447,-32.05925912
Egernia cunninghami,152.59,-31.13
Egernia cunninghami,144.5311,-37.99861
Egernia cunninghami,152.8238117,-29.79594217
Egernia cunninghami,149.8150497,-36.81290712
Egernia cunninghami,151.4358,-33.31083
Egernia cunninghami,146.02,-36.09
Egernia cunninghami,144.49,-37.55
Egernia cunninghami,150.718,-30.44139
Egernia cunninghami,143.51,-38.43
Egernia cunninghami,152.5992,-28.64417
Egernia cunninghami,152.44416,-31.48811
Egernia cunninghami,146.82,-36.66
Egernia cunninghami,149.306,-35.444
Egernia cunninghami,150.8849,-32.5825
Egernia cunninghami,145.08,-36.96
Egernia cunninghami,151.7591667,-28.54638889
Egernia cunninghami,149.66,-37.47
Egernia cunninghami,147.6982909,-34.49095324
Egernia cunninghami,148.2905524,-32.66707698
Egernia cunninghami,152.3434883,-25.74359422
Egernia cunninghami,145.97,-36
Egernia cunninghami,145.9412556,-35.68324519
Egernia cunninghami,143.4417,-37.97083
Egernia cunninghami,146.3167,-38.35
Egernia cunninghami,146.52,-36.16
Egernia cunninghami,139.54541,-34.75801
Egernia cunninghami,147.943192,-32.42210673
Egernia cunninghami,153.12082,-29.58699
Egernia cunninghami,145.8,-37.64
Egernia cunninghami,150.0711,-33.41333
Egernia cunninghami,149.0714,-32.86
Egernia cunninghami,151.3229167,-23.87541667
Egernia cunninghami,141.634671,-36.91518749
Egernia cunninghami,145.9786686,-35.79785594
Egernia cunninghami,151.185782,-33.69592921
Egernia cunninghami,152.0470472,-28.83279554
Egernia cunninghami,137.99533,-32.84915
Egernia cunninghami,152.0105205,-25.66288655
Egernia cunninghami,148.2640269,-31.34352611
Egernia cunninghami,145.37,-37.78
Egernia cunninghami,150.9336,-27.33611
Egernia cunninghami,138.86198,-35.49236
Egernia cunninghami,151.4289,-33.23528
Egernia cunninghami,152.4239884,-29.29429881
Egernia cunninghami,146.0958,-36.53556
Egernia cunninghami,153.44585,-28.51315
Egernia cunninghami,146.1679109,-34.51512574
Egernia cunninghami,144.33,-36.65
Egernia cunninghami,145.28,-37.62
Egernia cunninghami,150.9199361,-32.27024248
Egernia cunninghami,150.1761649,-32.84513936
Egernia cunninghami,149.131,-35.208
Egernia cunninghami,148.3009146,-36.42897543
Egernia cunninghami,146.2545661,-34.24642083
Egernia cunninghami,144.84,-36.48
Egernia cunninghami,149.3431989,-31.39959768
Egernia cunninghami,143.97,-38.25
Egernia cunninghami,141.69,-38.18
Egernia cunninghami,151.9667,-32.48333
Egernia cunninghami,151.5480196,-26.82896363
Egernia cunninghami,152.2672,-32.11361
Egernia cunninghami,146.5845986,-36.49846883
Egernia cunninghami,146.74,-37.14
Egernia cunninghami,145.39,-36.07
Egernia cunninghami,151.3519,-33.49028
Egernia cunninghami,145.5681,-37.72361
Egernia cunninghami,139.52249,-35.08929
Egernia cunninghami,145.99,-37.72
Egernia cunninghami,146.8181682,-34.52888303
Egernia cunninghami,153.27,-27.55
Egernia cunninghami,145.16,-35.93
Egernia cunninghami,153.0747,-30.89083
Egernia cunninghami,149.4717,-30.82333
Egernia cunninghami,144.27,-38.28
Egernia cunninghami,153.1547,-27.66889
Egernia cunninghami,146.3983,-38.20722
Egernia cunninghami,145.7,-37.39
Egernia cunninghami,150.9163627,-28.07673169
Egernia cunninghami,152.3361735,-26.71970205
Egernia cunninghami,152.08508,-30.11148011
Egernia cunninghami,143.92,-37.82
Egernia cunninghami,148.8039862,-36.47651727
Egernia cunninghami,147.69472,-30.8825
Egernia cunninghami,144.48,-37.46
Egernia cunninghami,147.5,-36.39
Egernia cunninghami,147.73,-37.81
Egernia cunninghami,152.4208,-30.14417
Egernia cunninghami,143.3397,-37.53639
Egernia cunninghami,143.73,-38.43
Egernia cunninghami,150.848541,-32.24719477
Egernia cunninghami,148.3375303,-35.82817172
Egernia cunninghami,141.58,-38
Egernia cunninghami,152.976687,-29.48516573
Egernia cunninghami,149.7867677,-36.24581763
Egernia cunninghami,151.0484345,-34.17255695
Egernia cunninghami,150.634509,-35.13175914
Egernia cunninghami,152.3766169,-31.97930056
Egernia cunninghami,145.25,-38.13
Egernia cunninghami,145.09,-38.27
Egernia cunninghami,143.6,-38.32
Egernia cunninghami,150.9695,-26.80167
Egernia cunninghami,152,-25.266667
Egernia cunninghami,138.6055603,-34.9458313
Egernia cunninghami,153.2119445,-27.94555557
Egernia cunninghami,145.5846123,-36.24847674
Egernia cunninghami,145.97,-37.59
Egernia cunninghami,153.5696023,-28.35679725
Egernia cunninghami,152.8,-30.4
Egernia cunninghami,153.4250242,-28.9824273
Egernia cunninghami,145.25,-36.6
Egernia cunninghami,149.406415,-34.80506151
Egernia cunninghami,152.8816237,-27.41090495
Egernia cunninghami,144.1822205,-36.15499878
Egernia cunninghami,146.0846128,-36.98180992
Egernia cunninghami,151.78778,-32.91056
Egernia cunninghami,138.67459,-34.85118
Egernia cunninghami,149.9205289,-37.28524801
Egernia cunninghami,150.4744,-29.91389
Egernia cunninghami,153.3199615,-29.19050858
Egernia cunninghami,146.43,-37.94
Egernia cunninghami,141.4,-36.87
Egernia cunninghami,144.1346196,-35.09848258
Egernia cunninghami,145.99,-37.85
Egernia cunninghami,138.7686,-34.66417
Egernia cunninghami,145.7,-36.67
Egernia cunninghami,153.0305,-27.73444
Egernia cunninghami,149.2833,-31.33333
Egernia cunninghami,143.7456,-37.12278
Egernia cunninghami,143.78,-35.51
Egernia cunninghami,150.6964,-26.79722
Egernia cunninghami,142.79,-38.3
Egernia cunninghami,146.6,-36.09
Egernia cunninghami,141.1047,-35.22889
Egernia cunninghami,151.8819085,-32.79136022
Egernia cunninghami,147.1228,-33.04583
Egernia cunninghami,150.0542,-30.3575
Egernia cunninghami,153.4880048,-28.39174014
Egernia cunninghami,152.3011238,-32.49841404
Egernia cunninghami,152.5558,-29.57917
Egernia cunninghami,152.0928661,-32.35304713
Egernia cunninghami,138.3508,-35.44556
Egernia cunninghami,151.5579308,-31.65488176
Egernia cunninghami,149.05,-37.47
Egernia cunninghami,146.17,-37.95
Egernia cunninghami,146.4269,-25.80278
Egernia cunninghami,140.3742,-35.23639
Egernia cunninghami,143.8542,-37.99778
Egernia cunninghami,153.146286,-30.03445608
Egernia cunninghami,148.847,-35.4
Egernia cunninghami,147.84,-36.86
Egernia cunninghami,150.3425062,-30.77587588
Egernia cunninghami,138.9180131,-34.66519743
Egernia cunninghami,151.22472,-27.1875
Egernia cunninghami,146.2236,-34.27417
Egernia cunninghami,152.7010494,-27.22221217
Egernia cunninghami,143.93,-37.64
Egernia cunninghami,153.1628063,-29.79641147
Egernia cunninghami,145.23,-37.73
Egernia cunninghami,141.42,-36.95
Egernia cunninghami,148.4313023,-32.4314867
Egernia cunninghami,139.9225,-34.61583
Egernia cunninghami,138.6811,-35.30722
Egernia cunninghami,144.6667,-36.16667
Egernia cunninghami,150.84694,-32.29083
Egernia cunninghami,145.35,-38.09
Egernia cunninghami,145.0458,-38.26667
Egernia cunninghami,151.5997,-26.85583
Egernia cunninghami,147.57,-36.62
Egernia cunninghami,146.386673,-38.67139053
Egernia cunninghami,150.0261229,-34.33283291
Egernia cunninghami,153.07,-29.86
Egernia cunninghami,149.22,-37.59
Egernia cunninghami,152.92505,-26.01705
Egernia cunninghami,149.9019477,-27.40312898
Egernia cunninghami,145.2920043,-34.80897885
Egernia cunninghami,152.8063722,-30.41972863
Egernia cunninghami,152.5015721,-30.3647774
Egernia cunninghami,149.49,-37.59
Egernia cunninghami,145.81,-35.03
Egernia cunninghami,152.4422,-30.67496999
Egernia cunninghami,142.75,-37.7
Egernia cunninghami,141.9256,-36.90223
Egernia cunninghami,144.5846212,-36.09848733
Egernia cunninghami,151.5747161,-31.67311245
Egernia cunninghami,152.8333,-31.17917
Egernia cunninghami,144.29,-36.37
Egernia cunninghami,152.3325686,-29.48385716
Egernia cunninghami,152.9510678,-27.5025709
Egernia cunninghami,146.32,-38.28
Egernia cunninghami,152.5411,-28.2075
Egernia cunninghami,149.3767715,-37.04842269
Egernia cunninghami,151.107832,-32.37819281
Egernia cunninghami,147.27,-37.21
Egernia cunninghami,143.92,-37.65
Egernia cunninghami,141.6041718,-37.15499878
Egernia cunninghami,146.25,-34.2
Egernia cunninghami,147.92,-36.5
Egernia cunninghami,153.0844,-26.64861
Egernia cunninghami,142.82,-36.88
Egernia cunninghami,146.02,-38.81
Egernia cunninghami,149.4170498,-37.12538308
Egernia cunninghami,147.8623969,-35.58294384
Egernia cunninghami,137.58207,-34.0639
Egernia cunninghami,143.7347,-37.69333
Egernia cunninghami,152.3074962,-32.1629796
Egernia cunninghami,153.1010573,-26.54840513
Egernia cunninghami,142.4688511,-38.28324209
Egernia cunninghami,153.01028,-29.07
Egernia cunninghami,146.2589,-38.93889
Egernia cunninghami,148.9819,-31.03278
Egernia cunninghami,150.6863326,-34.70719665
Egernia cunninghami,148.9550145,-35.75165106
Egernia cunninghami,152.7011111,-26.47055555
Egernia cunninghami,152.8600577,-30.91328066
Egernia cunninghami,143.94,-35.9
Egernia cunninghami,138.95097,-35.47946
Egernia cunninghami,140.90595,-37.08495
Egernia cunninghami,149.2286769,-35.55173145
Egernia cunninghami,143.22,-37.28
Egernia cunninghami,148.47,-37.45
Egernia cunninghami,153.4933,-28.81722
Egernia cunninghami,142.85,-37.92
Egernia cunninghami,152.7063554,-30.48099433
Egernia cunninghami,151.9042,-28.07028
Egernia cunninghami,150.5550644,-34.99850418
Egernia cunninghami,149.6732287,-37.21882671
Egernia cunninghami,147.3067,-38.00972
Egernia cunninghami,149.1640094,-30.76731764
Egernia cunninghami,153.191468,-28.66025262
Egernia cunninghami,152.8388129,-30.27612797
Egernia cunninghami,145.07,-36.8
Egernia cunninghami,142.91,-36.57
Egernia cunninghami,142.6435175,-38.45618521
Egernia cunninghami,152.1566772,-30.49278069
Egernia cunninghami,150.6749239,-33.39828616
Egernia cunninghami,153.0427448,-29.6484111
Egernia cunninghami,150.09,-36.3
Egernia cunninghami,146.5975,-37.12028
Egernia cunninghami,152.9456,-31.18833
Egernia cunninghami,151.4471421,-33.00823173
Egernia cunninghami,152.8734868,-28.38007983
Egernia cunninghami,143.73,-37.72
Egernia cunninghami,151.516158,-31.91352271
Egernia cunninghami,151.8553,-27.65444
Egernia cunninghami,146.4,-38.62
Egernia cunninghami,144.1342,-35.66111
Egernia cunninghami,142.39,-37.16
Egernia cunninghami,142.3847,-37.03028
Egernia cunninghami,148.5915833,-34.95956752
Egernia cunninghami,150.2565918,-26.24904633
Egernia cunninghami,146.5167355,-34.27014127
Egernia cunninghami,141.55,-36.94
Egernia cunninghami,138.29222,-34.49333
Egernia cunninghami,151.13749,-29.12054
Egernia cunninghami,145.0456,-37.19889
Egernia cunninghami,141.17,-37.65
Egernia cunninghami,148.7553155,-32.91748874
Egernia cunninghami,152.2380842,-29.02335844
Egernia cunninghami,147.9798241,-33.88029599
Egernia cunninghami,152.58,-29.69
Egernia cunninghami,151.5917631,-33.15575226
Egernia cunninghami,152.9844115,-29.49841195
Egernia cunninghami,152.6428111,-30.65407344
Egernia cunninghami,149.0875123,-31.04196418
Egernia cunninghami,150.7292,-32.91945
Egernia cunninghami,147.2899866,-31.61180336
Egernia cunninghami,149.52,-35.4
Egernia cunninghami,150.1236,-35.65306
Egernia cunninghami,149.6062811,-37.24780475
Egernia cunninghami,146.74,-38.41
Egernia cunninghami,139.18887,-35.31985
Egernia cunninghami,152.7206,-31.80694
Egernia cunninghami,152.8843766,-31.36546434
Egernia cunninghami,148.35,-36.92
Egernia cunninghami,142.1846355,-34.31516426
Egernia cunninghami,150.023789,-28.60343169
Egernia cunninghami,152.5328936,-26.75632561
Egernia cunninghami,148.0908,-35.62417
Egernia cunninghami,147.5899786,-35.83677819
Egernia cunninghami,143.4822,-37.6475
Egernia cunninghami,145.29,-36.91
Egernia cunninghami,149.072,-35.816
Egernia cunninghami,145.89,-36.68
Egernia cunninghami,144.94,-37.64
Egernia cunninghami,150.7324626,-34.43247895
Egernia cunninghami,152.4438835,-31.25885475
Egernia cunninghami,147.5879773,-31.70750547
Egernia cunninghami,153.0613393,-29.81454223
Egernia cunninghami,152.316111,-26.661667
Egernia cunninghami,153.0851167,-30.06338799
Egernia cunninghami,145.0111,-37.90694
Egernia cunninghami,150.2548943,-32.68150525
Egernia cunninghami,151.1932142,-33.65937261
Egernia cunninghami,150.4303,-30.1925
Egernia cunninghami,148.26,-36.43
Egernia cunninghami,151.81431,-32.65453686
Egernia cunninghami,151.6719708,-32.98175122
Egernia cunninghami,146.57,-36.18
Egernia cunninghami,148.59944,-32.25111
Egernia cunninghami,153.0551456,-28.33889799
Egernia cunninghami,140.50897,-35.23448
Egernia cunninghami,149.4306094,-32.16093259
Egernia cunninghami,138.83101,-35.12719
Egernia cunninghami,142.65,-37.63
Egernia cunninghami,151.6186767,-32.96370908
Egernia cunninghami,146.1147,-34.15
Egernia cunninghami,143.87,-36.62
Egernia cunninghami,144.71,-37.1
Egernia cunninghami,141.63,-37.96
Egernia cunninghami,146.6105,-36.15306
Egernia cunninghami,150.8318485,-33.76638622
Egernia cunninghami,150.98,-33.54
Egernia cunninghami,152.4907848,-26.1356332
Egernia cunninghami,141.63,-37.26
Egernia cunninghami,147.7541656,-37.78889084
Egernia cunninghami,138.3219,-34.36278
Egernia cunninghami,146.88,-38.55
Egernia cunninghami,149.73,-34.19
Egernia cunninghami,150.0234036,-33.69785321
Egernia cunninghami,147.4210223,-35.59273213
Egernia cunninghami,145.71,-38.05
Egernia cunninghami,144.89,-35.61
Egernia cunninghami,152.3369444,-26.33444444
Egernia cunninghami,145.6,-36.73
Egernia cunninghami,152.3700273,-30.91373454
Egernia cunninghami,150.321891,-30.980539
Egernia cunninghami,147.7,-36.675
Egernia cunninghami,151.9839,-27.09528
Egernia cunninghami,151.2972986,-32.64948679
Egernia cunninghami,141.48,-36.91
Egernia cunninghami,147.92,-32.92
Egernia cunninghami,146.14,-36.85
Egernia cunninghami,151.0152279,-32.43432712
